,id,name,pos,shoots,age,is_alive,height,weight,career length,is_active,has_hall_of_fame,count_allstar,stat_games,stat_points,stat_total_rebounds,stat_assists,stat_field_goal_pct,stat_three_point_field_goal_pct,stat_effective_field_goal_pct,stat_free_throw_pct,stat_efficiency_rating,stat_win_shares
720,b/batesta01,Tamar Bates,Shooting Guard,Left,22.893150684931506,True,193,88,0,True,False,0,,,,,,,,,,
721,a/alexatr01,Trey Alexander,Shooting Guard,Right,22.7013698630137,True,196,83,1,True,False,0,28.0,1.6,0.6,0.6,38.0,25.0,75.0,43.0,5.8,-0.1
722,c/cancavl01,Vlatko ÄanÄar,Power Forward,Right,28.764383561643836,True,203,107,5,True,False,0,143.0,3.4,1.8,0.9,47.2,35.4,84.7,55.6,10.4,2.4
723,s/saricda01,Dario Å ariÄ,Center and Power Forward,Right,31.77260273972603,True,208,102,8,True,False,0,498.0,10.3,5.3,1.9,44.3,36.0,83.8,52.1,13.9,20.8
724,c/caldwke01,Kentavious Caldwell-Pope,Shooting Guard,Right,32.90684931506849,True,196,92,12,True,False,0,946.0,11.1,2.9,1.9,42.7,36.6,82.5,51.8,11.6,49.6
725,g/gilleco01,Collin Gillespie,Point Guard,Right,26.556164383561644,True,185,88,2,True,False,0,93.0,8.3,2.6,3.1,43.9,41.9,82.9,56.8,16.1,4.6
726,h/huffja01,Jay Huff,Center,Right,27.389041095890413,True,216,108,4,True,False,0,131.0,6.0,2.3,0.8,48.0,35.8,82.4,59.7,16.5,4.4
727,j/jacksre01,Reggie Jackson,Point Guard and Shooting Guard,Right,35.75342465753425,True,188,94,14,True,False,0,884.0,12.3,2.8,4.1,42.3,34.5,85.4,48.4,14.5,36.3
728,k/keybr01,Braxton Key,Small Forward,Right,28.915068493150685,True,201,102,4,True,False,0,37.0,2.9,1.9,0.5,43.6,29.6,62.1,47.9,14.0,0.4
729,h/hylanbo01,Bones Hyland,Point Guard and Shooting Guard,Right,25.33150684931507,True,188,76,4,True,False,0,213.0,9.1,2.1,2.6,40.3,36.2,84.1,51.0,14.0,5.2
730,r/reedda01,Davon Reed,Shooting Guard,Right,30.5972602739726,True,196,93,4,True,False,0,122.0,3.1,1.7,0.8,40.8,38.5,66.7,50.9,9.1,1.5
731,w/whiteja03,Jack White,Small Forward,Right,28.443835616438356,True,201,102,2,True,False,0,21.0,1.3,1.4,0.2,28.6,26.3,66.7,35.7,6.9,0.0
732,b/bartowi01,Will Barton,Shooting Guard and Small Forward,Right,35.02739726027397,True,196,82,11,False,False,0,679.0,11.2,4.1,2.7,43.0,35.5,78.7,49.8,13.9,26.5
733,b/bolbo01,Bol Bol,Power Forward,Right,26.161643835616438,True,221,99,6,True,False,0,202.0,6.2,3.5,0.6,54.5,33.2,74.9,59.8,15.5,5.0
734,c/cornepe01,Petr Cornelie,Power Forward,Right,30.473972602739725,True,211,99,1,False,False,0,13.0,1.1,1.1,0.2,33.3,12.5,75.0,36.7,9.6,0.0
735,c/couside01,DeMarcus Cousins,Center,Right,35.42739726027397,True,208,122,11,False,False,4,654.0,19.6,10.2,3.0,46.0,33.1,73.7,48.1,22.0,46.8
736,f/forbebr01,Bryn Forbes,Shooting Guard,Right,32.48219178082192,True,188,92,7,True,False,0,431.0,8.8,1.7,1.2,43.6,41.0,82.6,55.1,11.0,11.6
737,g/greenja01,JaMychal Green,Power Forward,Right,35.57260273972603,True,206,102,9,True,False,0,544.0,7.7,5.5,0.9,47.7,36.8,78.4,54.2,13.8,24.8
738,h/howarma02,Markus Howard,Shooting Guard,Right,26.86849315068493,True,178,79,2,False,False,0,68.0,3.4,0.5,0.4,38.2,34.1,84.4,49.3,10.9,0.0
739,m/morrimo01,Monte Morris,Point Guard,Right,30.553424657534247,True,188,83,8,True,False,0,426.0,9.4,2.3,3.6,47.3,38.8,82.4,54.4,14.8,24.7
740,r/riverau01,Austin Rivers,Shooting Guard and Point Guard,Right,33.45753424657534,True,193,90,11,True,False,0,707.0,8.5,2.0,2.1,41.9,34.9,65.3,49.3,9.7,15.2
741,t/tuckera01,Rayjon Tucker,Shooting Guard and Point Guard,Right,28.306849315068494,True,190,94,3,True,False,0,39.0,3.0,1.0,0.5,50.0,31.0,77.6,56.4,12.8,0.8
742,c/clarkga01,Gary Clark,Power Forward and Small Forward,Right,31.164383561643834,True,198,102,4,True,False,0,170.0,3.1,2.5,0.5,35.1,32.6,83.8,48.9,9.0,3.0
743,h/hamptrj01,R.J. Hampton,Shooting Guard and Point Guard,Right,24.931506849315067,True,193,79,4,True,False,0,170.0,6.8,2.7,1.8,40.8,33.8,67.9,47.4,9.6,0.8
744,h/harriga01,Gary Harris,Shooting Guard,Right,31.336986301369862,True,193,95,11,True,False,0,644.0,10.1,2.3,1.8,44.6,37.0,81.1,53.2,11.8,27.3
745,w/whittgr01,Greg Whittington,Power Forward,Right,32.93698630136986,True,203,95,1,False,False,0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,-10.2,-0.1
746,b/beaslma01,Malik Beasley,Shooting Guard,Right,29.134246575342466,True,193,84,9,True,False,0,578.0,11.7,2.8,1.4,42.6,39.1,76.9,55.3,12.4,20.1
747,g/grantje01,Jerami Grant,Power Forward and Small Forward,Right,31.846575342465755,True,201,96,11,True,False,0,745.0,13.4,3.9,1.6,44.8,36.5,75.9,51.5,14.0,38.6
748,v/vandeja01,Jarred Vanderbilt,Power Forward,Left,26.783561643835615,True,203,97,7,True,False,0,333.0,5.8,6.2,1.4,55.4,30.5,64.4,57.7,14.5,17.4
749,a/akoonde01,DeVaughn Akoon-Purcell,Shooting Guard,Right,32.61369863013699,True,198,90,1,False,False,0,7.0,1.0,0.6,0.9,30.0,0.0,50.0,30.0,8.2,0.0
750,l/lydonty01,Tyler Lydon,Power Forward,Right,29.767123287671232,True,208,102,2,False,False,0,26.0,0.9,0.7,0.2,50.0,40.0,33.3,61.1,9.1,0.2
751,l/lylestr01,Trey Lyles,Power Forward,Right,30.194520547945206,True,206,106,10,True,False,0,650.0,7.6,4.3,1.1,44.1,34.7,74.1,52.1,13.4,22.0
752,w/welshth01,Thomas Welsh,Center,Right,29.947945205479453,True,213,115,1,True,False,0,11.0,1.6,0.4,0.5,53.8,42.9,50.0,65.4,16.1,0.1
753,y/youngni01,Nick Young,Shooting Guard,Right,40.63013698630137,True,201,95,12,False,False,0,720.0,11.4,2.0,1.0,41.8,37.6,83.6,49.3,12.9,18.6
754,a/arthuda01,Darrell Arthur,Power Forward and Small Forward,Right,37.81369863013698,True,206,106,9,False,False,0,503.0,6.5,3.5,0.8,44.4,35.2,76.5,47.0,12.2,12.3
755,m/mudiaem01,Emmanuel Mudiay,Point Guard,Right,29.863013698630137,True,190,90,6,True,False,0,302.0,10.9,2.9,3.8,40.1,32.3,74.4,44.6,11.8,-0.2
756,g/geeal01,Alonzo Gee,Small Forward and Shooting Guard,Right,38.63835616438356,True,198,102,8,False,False,0,417.0,6.6,3.3,1.1,43.4,32.5,75.4,47.4,10.7,9.7
757,m/millemi01,Mike Miller,Small Forward and Shooting Guard,Right,45.915068493150685,True,203,98,17,False,False,0,1032.0,10.6,4.2,2.6,45.9,40.7,76.9,55.0,14.3,60.7
758,n/nelsoja01,Jameer Nelson,Point Guard,Right,43.93972602739726,True,183,86,14,False,False,1,878.0,11.3,3.0,5.1,43.6,36.8,81.0,50.2,14.4,48.3
759,s/stokeja01,Jarnell Stokes,Center and Power Forward,Right,32.02191780821918,True,206,115,3,False,False,0,28.0,2.4,1.4,0.3,58.1,,53.1,58.1,19.4,0.6
760,a/augusdj01,D.J. Augustin,Point Guard,Right,38.18630136986302,True,180,83,14,False,False,0,976.0,9.5,1.8,3.9,41.2,38.1,86.7,49.9,14.0,47.7
761,g/greener01,Erick Green,Point Guard,Right,34.69041095890411,True,193,83,2,False,False,0,52.0,3.1,0.7,0.8,37.7,28.8,85.7,42.0,9.3,0.1
762,h/hicksjj01,J.J. Hickson,Center and Power Forward,Right,37.367123287671234,True,206,109,8,False,False,0,534.0,9.5,6.8,0.8,50.5,0.0,61.7,50.5,16.1,21.9
763,p/papanko01,Kostas Papanikolaou,Small Forward,Left,35.463013698630135,True,203,102,2,False,False,0,69.0,3.6,2.3,1.5,35.4,29.7,68.8,43.2,7.3,0.3
764,t/toupaax01,Axel Toupane,Small Forward,Right,33.48219178082192,True,201,95,3,False,False,0,33.0,3.1,1.2,0.6,37.8,32.6,75.0,46.1,7.3,0.5
765,r/robindu01,Duncan Robinson,Small Forward and Shooting Guard,Right,31.734246575342464,True,201,97,7,True,False,0,457.0,11.4,2.6,1.8,43.3,39.6,86.4,59.3,11.4,22.4
766,h/hollaro01,Ron Holland,Small Forward,Right,20.517808219178082,True,203,93,1,True,False,0,115.0,6.9,3.1,1.1,44.9,24.2,77.1,49.3,11.1,2.8
767,c/cunnica01,Cade Cunningham,Point Guard and Shooting Guard,Right,24.301369863013697,True,198,99,4,True,False,1,241.0,22.7,5.5,7.7,44.9,33.9,84.9,50.0,17.7,11.6
768,s/stewais01,Isaiah Stewart,Center and Power Forward,Right,24.646575342465752,True,203,113,5,True,False,0,340.0,8.7,7.0,1.3,50.8,34.7,73.0,55.6,14.0,17.5
769,d/durenja01,Jalen Duren,Center,Right,22.153424657534245,True,208,113,3,True,False,0,237.0,12.3,10.3,2.0,65.0,0.0,69.9,65.0,19.9,22.5
770,t/thompau01,Ausar Thompson,Small Forward,Right,22.953424657534246,True,201,92,2,True,False,0,154.0,9.8,5.8,2.2,50.9,20.6,60.1,52.4,14.9,7.5
771,j/jenkida01,Daniss Jenkins,Point Guard,Right,24.40821917808219,True,193,74,1,True,False,0,36.0,6.4,1.4,2.4,43.6,38.5,76.2,51.3,13.8,1.0
772,r/reedpa01,Paul Reed,Center and Power Forward,Right,26.586301369863012,True,206,95,5,True,False,0,288.0,5.0,4.0,0.8,55.5,31.4,69.6,57.2,18.9,12.8
773,h/harrito02,Tobias Harris,Power Forward and Small Forward,Right,33.50410958904109,True,203,102,14,True,False,0,993.0,16.0,6.1,2.4,47.8,36.6,83.6,53.1,16.4,77.1
774,i/iveyja01,Jaden Ivey,Shooting Guard,Right,23.915068493150685,True,190,88,3,True,False,0,202.0,15.3,3.6,4.2,43.1,35.3,74.8,49.7,12.8,2.5
775,l/laniech01,Chaz Lanier,Shooting Guard,Right,24.068493150684933,True,190,93,0,True,False,0,15.0,3.0,0.9,0.7,32.6,31.6,100.0,46.5,10.0,0.3
776,s/sassema01,Marcus Sasser,Point Guard,Right,25.312328767123287,True,185,88,2,True,False,0,136.0,7.4,1.5,2.8,44.6,38.8,87.1,54.1,13.1,3.3
777,k/klintbo01,Bobi Klintman,Small Forward,Right,22.85753424657534,True,206,102,1,True,False,0,14.0,2.3,1.6,0.8,41.9,31.3,20.0,50.0,9.3,0.1
778,s/smithto05,Tolu Smith,Power Forward,Right,25.46849315068493,True,211,115,1,True,False,0,4.0,7.8,5.3,0.8,70.6,,70.0,70.6,24.7,0.2
779,j/jonesis01,Isaac Jones,Power Forward,Right,25.50958904109589,True,203,111,1,True,False,0,44.0,3.2,1.3,0.3,64.4,30.0,63.2,66.1,14.7,0.8
780,f/fontesi01,Simone Fontecchio,Small Forward,Right,30.101369863013698,True,201,94,3,True,False,0,227.0,7.7,2.8,1.1,41.4,36.3,81.5,52.8,10.6,4.5
781,s/swideco01,Cole Swider,Small Forward,Right,26.687671232876713,True,208,99,3,True,False,0,35.0,3.1,1.2,0.3,36.4,32.9,66.7,49.1,6.8,-0.1
782,w/waterli01,Lindy Waters III,Shooting Guard,Right,28.465753424657535,True,196,95,4,True,False,0,175.0,4.9,1.8,0.8,39.9,36.5,79.5,54.9,11.3,4.0
783,b/baglema01,Marvin Bagley III,Power Forward and Center,Left,26.838356164383562,True,208,106,7,True,False,0,318.0,11.8,6.4,0.9,52.6,29.4,69.1,54.9,17.7,14.3
784,b/boehebu01,Buddy Boeheim,Small Forward,Right,26.175342465753424,True,196,92,2,True,False,0,20.0,2.5,0.8,0.4,25.0,24.0,83.3,35.7,4.6,-0.1
785,c/cazalma01,Malcolm Cazalon,Shooting Guard,Left,24.38082191780822,True,198,83,1,True,False,0,1.0,0.0,0.0,0.0,,,,,0.0,0.0
786,l/liveris01,Isaiah Livers,Power Forward and Small Forward,Right,27.465753424657535,True,198,105,3,True,False,0,112.0,5.5,2.6,0.9,40.1,35.5,79.2,52.5,8.1,1.8
787,m/metuch01,Chimezie Metu,Center and Power Forward,Right,28.816438356164383,True,208,102,6,True,False,0,260.0,5.9,3.5,0.8,49.5,29.8,78.7,53.9,14.2,5.7
788,n/nowelja01,Jaylen Nowell,Shooting Guard,Right,26.517808219178082,True,193,91,6,True,False,0,205.0,8.9,2.2,1.9,44.2,31.6,79.2,50.4,13.6,4.7
789,u/umudest01,Stanley Umude,Shooting Guard,Right,26.75890410958904,True,198,95,3,True,False,0,47.0,3.1,1.4,0.3,37.8,39.1,86.8,50.0,9.9,0.4
790,w/wisemja01,James Wiseman,Center,Left,24.78904109589041,True,211,108,4,True,False,0,152.0,9.0,5.5,0.7,56.0,26.2,68.2,56.8,14.4,4.3
791,d/diallha01,Hamidou Diallo,Small Forward and Shooting Guard,Right,27.457534246575342,True,196,91,6,True,False,0,265.0,8.6,3.8,1.1,49.5,27.4,62.3,51.6,13.6,6.2
792,j/josepco01,Cory Joseph,Point Guard and Shooting Guard,Right,34.40821917808219,True,188,90,14,True,False,0,866.0,6.7,2.4,2.9,44.0,35.0,78.6,49.2,12.0,32.1
793,m/mcgruro01,Rodney McGruder,Shooting Guard,Right,34.46849315068493,True,193,92,7,True,False,0,317.0,5.8,2.8,1.2,42.0,36.0,67.2,51.3,9.6,9.0
794,d/diallch01,Cheick Diallo,Center and Power Forward,Right,29.336986301369862,True,203,99,5,True,False,0,183.0,5.2,4.1,0.4,59.6,28.6,77.4,59.7,17.0,6.3
795,j/jacksfr01,Frank Jackson,Point Guard,Right,27.698630136986303,True,190,92,5,True,False,0,214.0,8.5,1.8,1.0,42.1,33.2,78.6,50.1,10.4,2.5
796,j/jacksjo02,Josh Jackson,Small Forward and Shooting Guard,Right,28.926027397260274,True,203,93,5,True,False,0,291.0,11.3,4.0,1.8,41.6,29.2,68.0,46.1,11.4,-1.7
797,l/leesa01,Saben Lee,Point Guard,Right,26.561643835616437,True,188,83,4,True,False,0,134.0,5.2,1.9,2.8,42.1,27.1,73.4,45.2,13.7,3.5
798,p/paigeja01,Jaysean Paige,Point Guard,Right,31.46301369863014,True,188,90,1,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,-22.2,-0.1
799,p/palmetr01,Trayvon Palmer,Shooting Guard,Right,31.172602739726027,True,198,90,1,True,False,0,1.0,0.0,2.0,0.0,0.0,,,0.0,-5.7,0.0
800,p/pickeja01,Jamorko Pickett,Small Forward and Power Forward,Right,28.057534246575344,True,206,93,1,True,False,0,13.0,3.8,2.5,0.5,36.0,33.3,50.0,49.0,7.6,0.1
801,p/pottemi01,Micah Potter,Center and Power Forward,Right,27.775342465753425,True,206,112,4,True,False,0,70.0,4.3,3.7,0.8,45.9,34.9,88.6,57.0,10.3,1.4
802,r/robinju01,Justin Robinson,Point Guard,Left,28.257534246575343,True,185,88,3,True,False,0,43.0,2.6,0.8,1.1,31.7,31.3,53.8,41.7,4.6,-0.3
803,s/sirvyde01,Deividas Sirvydis,Shooting Guard,Left,25.594520547945205,True,203,86,2,True,False,0,23.0,1.9,1.5,0.3,30.0,31.4,50.0,41.0,4.7,-0.1
804,s/stanlca01,Cassius Stanley,Shooting Guard,Right,26.40821917808219,True,196,86,2,True,False,0,33.0,2.7,1.2,0.2,36.0,23.3,89.5,39.9,7.1,0.0
805,w/waltode01,Derrick Walton,Point Guard,Right,30.786301369863015,True,183,85,3,False,False,0,45.0,2.2,0.9,1.4,35.6,37.0,89.5,46.7,8.9,0.8
806,d/doumbse01,Sekou Doumbouya,Power Forward,Right,25.057534246575344,True,203,104,3,True,False,0,96.0,5.6,2.8,0.7,38.8,25.6,69.3,44.0,6.9,-0.4
807,b/bonejo01,Jordan Bone,Point Guard,Right,28.19178082191781,True,188,81,2,True,False,0,24.0,2.8,1.2,1.1,37.8,28.6,,45.9,7.1,0.1
808,k/kinglo02,Louis King,Small Forward and Power Forward,Right,26.775342465753425,True,201,92,4,True,False,0,27.0,4.8,1.6,0.9,41.7,35.1,65.0,50.4,13.0,0.4
809,t/thomakh01,Khyri Thomas,Shooting Guard,Right,29.687671232876713,True,190,95,3,True,False,0,39.0,4.1,1.0,0.9,38.8,31.6,75.0,46.7,11.4,0.5
810,j/johnsst04,Stanley Johnson,Small Forward and Power Forward,Right,29.63013698630137,True,198,109,8,True,False,0,449.0,6.2,3.1,1.5,39.1,30.5,74.8,45.6,9.2,6.9
811,l/leuerjo01,Jon Leuer,Power Forward and Center,Right,36.676712328767124,True,208,103,8,False,False,0,377.0,6.4,3.8,0.8,48.4,32.8,76.7,51.5,14.5,13.2
812,l/loftoza01,Zach Lofton,Shooting Guard,Right,33.15890410958904,True,193,81,1,False,False,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,-10.0,0.0
813,l/lucaska01,Kalin Lucas,Point Guard,Right,36.64931506849315,True,185,88,2,False,False,0,2.0,1.0,1.5,0.5,0.0,0.0,100.0,0.0,8.0,0.0
814,r/robingl02,Glenn Robinson III,Small Forward and Shooting Guard,Right,32.01917808219178,True,198,100,7,False,False,0,304.0,5.9,2.6,0.8,45.7,37.3,77.9,52.1,11.4,7.9
815,b/buyckdw01,Dwight Buycks,Point Guard,Right,36.865753424657534,True,190,86,3,False,False,0,49.0,6.3,1.6,1.7,40.2,37.0,88.3,44.9,11.7,0.3
816,h/hearnre01,Reggie Hearn,Shooting Guard,Right,34.42465753424658,True,196,95,1,False,False,0,3.0,1.0,0.0,0.0,50.0,50.0,,75.0,13.1,0.0
817,m/montelu01,Luis Montero,Shooting Guard,Right,32.778082191780825,True,201,90,2,False,False,0,14.0,1.0,0.4,0.1,25.0,11.1,75.0,27.5,-4.8,-0.3
818,m/moreler01,Eric Moreland,Power Forward,Right,34.06301369863014,True,208,107,4,False,False,0,83.0,1.9,3.7,1.0,53.7,100.0,39.4,54.0,13.3,2.3
819,t/tollian01,Anthony Tolliver,Power Forward and Small Forward,Right,40.63013698630137,True,203,108,13,False,False,0,730.0,6.1,3.3,0.9,41.4,37.3,77.1,53.7,10.9,25.9
820,g/gbinimi01,Michael Gbinije,Shooting Guard,Right,33.61369863013699,True,201,90,1,False,False,0,9.0,0.4,0.3,0.2,10.0,0.0,100.0,10.0,-2.1,-0.1
821,h/hillida01,Darrun Hilliard,Shooting Guard,Left,32.75890410958904,True,198,99,3,False,False,0,91.0,3.2,0.9,0.8,37.7,30.4,74.7,43.3,7.7,0.3
822,u/udrihbe01,Beno Udrih,Point Guard and Shooting Guard,Left,43.53972602739726,True,190,92,13,False,False,0,831.0,8.4,2.1,3.4,46.3,34.9,83.3,50.2,14.0,31.4
823,a/anthojo01,Joel Anthony,Center and Power Forward,Left,43.443835616438356,True,206,111,10,False,False,0,490.0,2.2,2.8,0.2,51.3,,66.2,51.3,9.7,15.3
824,b/blakest01,Steve Blake,Point Guard,Right,45.895890410958906,True,190,78,13,False,False,0,870.0,6.5,2.1,4.0,40.1,38.3,77.9,50.1,11.1,29.1
825,h/harpeju01,Justin Harper,Power Forward,Right,36.38082191780822,True,208,102,3,False,False,0,22.0,2.0,0.8,0.2,34.0,27.6,33.3,41.5,3.6,-0.3
826,j/jennibr01,Brandon Jennings,Point Guard,Left,36.31506849315068,True,185,77,9,False,False,0,555.0,14.1,3.0,5.7,38.7,34.5,79.6,45.2,15.7,29.9
827,m/meeksjo01,Jodie Meeks,Shooting Guard,Right,38.40821917808219,True,193,95,10,False,False,0,539.0,9.3,2.1,1.1,42.0,37.3,87.9,51.7,12.8,24.3
828,p/podzibr01,Brandin Podziemski,Shooting Guard,Left,22.882191780821916,True,193,92,2,True,False,0,175.0,10.7,5.2,3.5,45.1,38.4,71.6,53.8,13.6,10.5
829,p/postqu01,Quinten Post,Power Forward,Right,25.816438356164383,True,213,107,1,True,False,0,79.0,8.0,3.8,1.4,44.1,37.6,79.6,56.4,13.6,3.0
830,m/moodymo01,Moses Moody,Shooting Guard,Right,23.621917808219177,True,196,95,4,True,False,0,290.0,7.4,2.4,1.0,44.1,36.6,78.2,54.7,12.0,9.9
831,p/paytoga02,Gary Payton II,"Shooting Guard, Point Guard, and Small Forward",Left,33.12328767123287,True,188,88,9,True,False,0,305.0,5.4,2.9,1.2,55.4,33.4,61.7,61.0,15.1,12.8
832,h/hieldbu01,Buddy Hield,Shooting Guard and Small Forward,Right,33.07945205479452,True,193,99,9,True,False,0,746.0,14.7,4.0,2.4,43.2,39.5,85.9,55.0,14.2,28.3
833,r/richawi02,Will Richard,Shooting Guard,Right,23.054794520547944,True,190,93,0,True,False,0,32.0,7.9,2.8,1.2,51.1,38.7,80.5,62.8,13.6,1.7
834,s/santogu01,Gui Santos,Power Forward,Right,23.561643835616437,True,201,83,2,True,False,0,107.0,3.9,2.7,1.1,46.6,34.1,73.5,56.4,12.0,2.8
835,j/jackstr02,Trayce Jackson-Davis,Center and Power Forward,Left,25.893150684931506,True,206,111,2,True,False,0,156.0,6.9,4.8,1.4,63.6,0.0,57.4,63.6,19.7,9.3
836,s/spencpa01,Pat Spencer,Point Guard,Right,29.53150684931507,True,188,92,2,True,False,0,69.0,3.7,1.5,1.9,40.9,31.3,82.1,45.1,12.9,1.0
837,k/kuminjo01,Jonathan Kuminga,Power Forward and Small Forward,Right,23.27123287671233,True,201,102,4,True,False,0,276.0,12.5,4.2,1.8,50.2,33.1,69.9,54.5,15.1,12.0
838,m/meltode01,De'Anthony Melton,Point Guard and Shooting Guard,Right,27.632876712328766,True,188,90,7,True,False,0,368.0,9.0,3.7,2.7,40.8,36.4,78.1,50.3,13.3,14.3
839,c/cryerlj01,LJ Cryer,Point Guard,Right,24.263013698630136,True,185,91,0,True,False,0,,,,,,,,,,
840,l/leonsma01,Malevy Leons,Small Forward,Right,26.30958904109589,True,206,95,1,True,False,0,6.0,0.3,0.5,0.2,0.0,0.0,50.0,0.0,-2.3,0.0
841,a/anderky01,Kyle Anderson,Small Forward and Power Forward,Right,32.320547945205476,True,203,104,11,True,False,0,724.0,6.8,4.3,2.8,47.9,34.0,71.7,51.5,14.2,39.8
842,c/colliyu01,Yuri Collins,Point Guard,Right,24.854794520547944,True,183,86,1,True,False,0,2.0,1.0,1.5,2.0,33.3,,,33.3,13.9,0.1
843,l/looneke01,Kevon Looney,Center and Power Forward,Right,29.93972602739726,True,206,100,10,True,False,0,614.0,4.9,5.6,1.6,57.1,17.6,60.8,57.4,15.6,37.8
844,r/roweja01,Jackson Rowe,Power Forward,Right,29.027397260273972,True,198,95,1,True,False,0,6.0,3.7,1.8,0.7,47.1,30.0,50.0,55.9,15.9,0.2
845,w/wiggian01,Andrew Wiggins,Small Forward and Power Forward,Right,30.893150684931506,True,198,89,11,True,False,1,798.0,18.4,4.5,2.3,45.0,35.8,72.5,50.0,14.7,35.1
846,g/garubus01,Usman Garuba,Power Forward and Center,Right,23.84931506849315,True,203,103,3,True,False,0,105.0,2.6,3.8,0.8,46.7,36.3,62.5,53.1,12.8,2.3
847,p/paulch01,Chris Paul,Point Guard,Right,40.701369863013696,True,183,79,20,True,False,12,1370.0,16.8,4.4,9.2,46.9,37.0,87.0,52.3,23.5,215.2
848,q/quinole01,Lester QuiÃ±ones,Shooting Guard,Right,25.15890410958904,True,196,94,3,True,False,0,54.0,4.8,1.7,1.1,39.7,34.6,72.9,50.2,10.0,0.4
849,r/robinje01,Jerome Robinson,Shooting Guard,Right,28.893150684931506,True,196,86,4,True,False,0,135.0,4.0,1.6,1.0,36.1,29.7,71.1,43.4,6.7,-0.2
850,b/baldwpa01,Patrick Baldwin Jr.,Small Forward,Right,23.153424657534245,True,213,99,3,True,False,0,93.0,3.7,2.0,0.5,40.5,37.3,65.8,53.2,11.0,0.6
851,d/divindo01,Donte DiVincenzo,Shooting Guard,Right,28.953424657534246,True,193,92,7,True,False,0,452.0,10.9,4.3,3.0,42.5,37.8,77.1,54.9,13.6,26.7
852,i/iguodan01,Andre Iguodala,"Small Forward, Shooting Guard, and Power Forward",Right,41.97260273972603,True,198,97,19,False,False,1,1231.0,11.3,4.9,4.2,46.3,33.0,70.9,51.2,15.4,100.4
853,l/lamban01,Anthony Lamb,Small Forward,Right,27.983561643835618,True,198,102,3,True,False,0,88.0,6.2,3.3,1.4,44.7,35.3,79.0,55.8,10.3,2.6
854,p/poolejo01,Jordan Poole,Shooting Guard and Point Guard,Right,26.572602739726026,True,193,87,6,True,False,0,430.0,16.8,2.7,3.8,42.0,34.3,88.1,51.1,13.9,11.6
855,r/rolliry01,Ryan Rollins,Point Guard,Right,23.53150684931507,True,190,81,3,True,False,0,117.0,8.9,2.5,2.8,48.1,41.8,78.8,56.9,15.5,4.2
856,b/bjeline01,Nemanja Bjelica,Power Forward and Center,Right,37.69041095890411,True,208,106,7,False,False,0,449.0,7.6,4.6,1.8,46.6,38.4,75.9,55.6,13.7,20.0
857,d/dowtije01,Jeff Dowtin Jr.,Point Guard,Right,28.682191780821917,True,190,80,4,True,False,0,87.0,4.8,1.4,1.7,47.3,37.7,73.3,53.4,14.1,2.3
858,t/toscaju01,Juan Toscano-Anderson,Small Forward and Shooting Guard,Right,32.76712328767123,True,198,94,5,True,False,0,202.0,4.1,3.0,1.8,50.2,32.9,64.6,56.3,10.4,5.7
859,w/weathqu01,Quinndary Weatherspoon,Shooting Guard,Right,29.345205479452055,True,190,93,3,True,False,0,42.0,2.1,0.8,0.6,45.2,18.8,82.6,47.3,8.4,0.2
860,m/mannini01,Nico Mannion,Point Guard,Right,24.835616438356166,True,188,86,1,True,False,0,30.0,4.1,1.5,2.3,34.2,36.7,82.1,43.9,9.3,0.2
861,m/muldemy01,Mychal Mulder,Point Guard and Small Forward,Right,31.594520547945205,True,190,88,3,True,False,0,84.0,5.8,1.3,0.5,41.3,36.9,71.1,55.7,8.9,1.0
862,p/pascher01,Eric Paschall,Power Forward,Right,29.194520547945206,True,198,115,3,True,False,0,158.0,9.8,3.2,1.4,49.4,32.6,75.8,53.5,14.1,5.0
863,s/smailal01,Alen SmailagiÄ,Power Forward and Center,Right,25.405479452054795,True,208,97,2,True,False,0,29.0,3.0,1.5,0.6,46.3,30.4,72.0,51.5,12.4,0.3
864,b/bendedr01,Dragan Bender,Power Forward and Center,Right,28.15890410958904,True,213,112,4,False,False,0,187.0,5.4,3.9,1.3,39.9,32.3,65.4,49.7,7.6,0.5
865,b/bowmaky01,Ky Bowman,Point Guard,Right,28.58082191780822,True,185,84,1,True,False,0,45.0,7.4,2.7,2.9,41.7,30.8,82.9,46.9,9.1,-0.1
866,e/evansja02,Jacob Evans,Shooting Guard,Right,28.575342465753426,True,193,95,2,True,False,0,59.0,2.8,1.1,0.9,33.7,31.5,83.3,38.2,4.8,-0.6
867,n/norveza01,Zach Norvell,Shooting Guard,Left,28.0986301369863,True,196,93,1,False,False,0,5.0,2.0,1.2,0.6,25.0,37.5,100.0,37.5,2.6,-0.1
868,p/pargoje01,Jeremy Pargo,Point Guard and Shooting Guard,Right,39.83835616438356,True,188,99,3,True,False,0,86.0,4.8,1.0,1.8,37.9,31.9,64.4,42.4,8.2,-0.8
869,r/randlch01,Chasson Randle,Point Guard,Right,32.942465753424656,True,188,83,4,True,False,0,119.0,5.7,1.4,1.8,40.1,36.1,79.9,49.6,9.3,1.3
870,d/derrima01,Marcus Derrickson,Power Forward,Right,29.953424657534246,True,201,112,1,False,False,0,11.0,4.2,1.2,0.1,48.5,50.0,80.0,63.6,19.4,0.2
